Date,resid
2008-04-02,1.4543728775994635
2008-04-03,1.4513784311838274
2008-04-04,1.451690886232825
2008-04-07,1.4541387145023918
2008-04-08,1.454057846455214
2008-04-09,1.4514190317448508
2008-04-10,1.4556549785760367
2008-04-11,1.4450243544992833
2008-04-14,1.4304723920954645
2008-04-15,1.4157648937019256
2008-04-16,1.4086887318803338
2008-04-17,1.4016526870140398
2008-04-18,1.4012985258889055
2008-04-21,1.4091500217959476
2008-04-22,1.4055000986412924
2008-04-23,1.4044751516518037
2008-04-24,1.4116739668432716
2008-04-25,1.4221151298404768
2008-04-28,1.4347041869063588
2008-04-29,1.4597975579313203
2008-04-30,1.4828146298321858
2008-05-01,1.5171890818963223
2008-05-02,1.5562927008877283
2008-05-05,1.5962947064363249
2008-05-06,1.634027311786124
2008-05-07,1.6605051581669126
2008-05-08,1.6796293982108585
2008-05-09,1.7072057407027112
2008-05-12,1.7472383000231952
2008-05-13,1.8002515312844383
2008-05-14,1.8323560342088903
2008-05-15,1.8820802690091976
2008-05-16,1.9448839787195118
2008-05-19,1.985074267475658
2008-05-20,2.042197777918948
2008-05-21,2.0812362094493713
2008-05-22,2.123810954261608
2008-05-23,2.1591733796867265
2008-05-27,2.2090810627895188
2008-05-28,2.259836150881096
2008-05-29,2.3098172364610488
2008-05-30,2.3705364345989675
2008-06-02,2.42469276643991
2008-06-03,2.48114153227129
2008-06-04,2.540358657189439
2008-06-05,2.6108863230352055
2008-06-06,2.6742739611589537
2008-06-09,2.736618320153782
2008-06-10,2.8005643020052284
2008-06-11,2.8402773552960445
2008-06-12,2.8809255098773288
2008-06-13,2.9385765065326033
2008-06-16,2.997019373952456
2008-06-17,3.0514411332241913
2008-06-18,3.0991739650642725
2008-06-19,3.1565696444399083
2008-06-20,3.195948296206362
2008-06-23,3.2328858116416206
2008-06-24,3.269768477094706
2008-06-25,3.3157423189100483
2008-06-26,3.3371641594104573
2008-06-27,3.361321030715783
2008-06-30,3.3756950861464423
2008-07-01,3.397942251099081
2008-07-02,3.4130821936317886
2008-07-03,3.421828463552168
2008-07-07,3.438740472010016
2008-07-08,3.471317473159087
2008-07-09,3.487222700935633
2008-07-10,3.507664033087556
2008-07-11,3.517515486229518
2008-07-14,3.516544070161012
2008-07-15,3.5154039147579588
2008-07-16,3.5265755854067904
2008-07-17,3.5392430682816984
2008-07-18,3.5393142460863807
2008-07-21,3.538270037403997
2008-07-22,1.8094844360089308
2008-07-23,1.8113249723259413
2008-07-24,1.8107789796033762
2008-07-25,1.810637670307215
2008-07-28,1.8134743586954718
2008-07-29,1.82127559889246
2008-07-30,1.8324087137200813
2008-07-31,1.836521558512732
2008-08-01,1.8402637677346785
2008-08-04,1.8416242602673305
2008-08-05,1.8630097336882894
2008-08-06,1.892724554580966
2008-08-07,1.9254680078778357
2008-08-08,1.9660153363285207
2008-08-11,2.0125755255189524
2008-08-12,2.061470549091735
2008-08-13,2.10045521914273
2008-08-14,2.1360572253649854
2008-08-15,2.179392844635639
2008-08-18,2.2233189734635688
2008-08-19,2.2624463849474
2008-08-20,2.303845084845587
2008-08-21,2.339943837667211
2008-08-22,2.3735261467091098
2008-08-25,2.402882308380579
2008-08-26,2.435780662997799
2008-08-27,2.4662053593597535
2008-08-28,2.515781602845025
2008-08-29,2.5534190740203884
