Date,resid
2008-05-23,5.878440373267654
2008-05-27,6.162831973464671
2008-05-28,6.465541063417183
2008-05-29,6.7240877514845145
2008-05-30,6.989502393315885
2008-06-02,7.259922835405252
2008-06-03,7.502277613120659
2008-06-04,7.7238171187533915
2008-06-05,7.993672497081956
2008-06-06,8.36223112730918
2008-06-09,8.68356545289516
2008-06-10,8.972127714810751
2008-06-11,9.3023314692066
2008-06-12,9.639157849268704
2008-06-13,9.953410645545068
2008-06-16,10.272415089757466
2008-06-17,10.583685445788824
2008-06-18,10.919683777479442
2008-06-19,11.212682900638697
2008-06-20,11.528910734831864
2008-06-23,11.86661203284951
2008-06-24,12.214336677584985
2008-06-25,12.547207934392311
2008-06-26,12.917121281227722
2008-06-27,13.285872288014845
2008-06-30,13.652140353037355
2008-07-01,14.026658812727902
2008-07-02,14.42481190996346
2008-07-03,14.83256234743364
2008-07-07,15.192718156262845
2008-07-08,15.500868892790418
2008-07-09,15.809517274000253
2008-07-10,16.16221255351005
2008-07-11,16.543370806824488
2008-07-14,16.913074337638747
2008-07-15,17.223475873031845
2008-07-16,17.490944056272703
2008-07-17,17.709066736818638
2008-07-18,17.920670440879725
2008-07-21,18.146066569700068
2008-07-22,17.99622754590445
2008-07-23,18.16545975876185
2008-07-24,18.342812331852283
2008-07-25,18.50052131569359
2008-07-28,18.670351768009812
2008-07-29,18.82080646618462
2008-07-30,19.01471075536481
2008-07-31,19.188781810588424
2008-08-01,19.36320384165568
2008-08-04,19.501040903566047
2008-08-05,19.61845911258263
2008-08-06,19.73691540597739
2008-08-07,19.863580400746205
2008-08-08,19.947999162966504
2008-08-11,20.02588814567431
2008-08-12,20.101471794492024
2008-08-13,20.20325024369649
2008-08-14,20.295220194813986
2008-08-15,20.381381035386674
2008-08-18,20.465395873142626
2008-08-19,20.561062343687077
2008-08-20,20.66616002360247
2008-08-21,20.836320461158788
2008-08-22,20.939097409754137
2008-08-25,21.04446270523195
2008-08-26,21.1545769963701
2008-08-27,21.27992676482943
2008-08-28,21.3854606011816
2008-08-29,21.48820010270362
2008-09-02,21.540785125120454
2008-09-03,21.58990151726781
2008-09-04,21.626055075909406
2008-09-05,21.64160429338386
2008-09-08,21.657246046899314
2008-09-09,21.64437256008204
2008-09-10,21.628117994318853
2008-09-11,21.593193846679434
2008-09-12,21.565874179515365
2008-09-15,21.489253491265895
2008-09-16,21.370768886053504
2008-09-17,21.31110367072601
2008-09-18,21.249340076536107
2008-09-19,21.249027334434256
2008-09-22,21.39884331663878
2008-09-23,21.418274839977958
2008-09-24,21.4271703709324
2008-09-25,21.458317552258954
2008-09-26,21.481649391796175
2008-09-29,21.411648031058146
2008-09-30,21.380608621719684
2008-10-01,21.321799179234947
2008-10-02,21.224352934407943
2008-10-03,21.131410098242036
2008-10-06,20.978705773948107
2008-10-07,20.842366350617134
2008-10-08,20.695936792903737
2008-10-09,20.533186295198707
2008-10-10,20.29012218865672
2008-10-13,20.08594766714307
2008-10-14,19.863898985978548
2008-10-15,19.616807211460085
2008-10-16,19.32527001112643
2008-10-17,19.051809803187652
2008-10-20,18.80397787528677
2008-10-21,18.529105786261987
2008-10-22,18.222649220954185
2008-10-23,17.929692907745164
2008-10-24,17.60883857551981
2008-10-27,17.278060520096968
2008-10-28,16.94312310362291
2008-10-29,16.654441993363193
2008-10-30,16.356609400744485
2008-10-31,16.078814154122778
2008-11-03,15.764923217826501
2008-11-04,15.508944324184023
2008-11-05,15.212594814553148
2008-11-06,14.882618063529922
2008-11-07,14.557064735432856
2008-11-10,14.2521137109395
2008-11-12,13.893933653741236
2008-11-13,13.557245290004618
2008-11-14,13.20898205626367
2008-11-17,12.84567378007708
2008-11-18,12.485054058860232
2008-11-19,12.124081377206771
2008-11-20,11.728063776240825
2008-11-21,11.331660564031921
2008-11-24,10.97496136774679
2008-11-25,10.587903069596818
2008-11-26,10.231988901077154
2008-11-28,9.875449906711792
2008-12-01,9.467632319756358
2008-12-02,9.05845299233715
2008-12-03,8.656027595185586
2008-12-04,8.230399097024995
2008-12-05,7.784052386468962
2008-12-08,7.3782778100483855
2008-12-09,6.962224171971731
2008-12-10,6.55368021655694
2008-12-11,6.185821497633432
2008-12-12,5.801971171828634
2008-12-15,5.406095629852508
2008-12-16,5.006580018978249
2008-12-17,4.584802094705991
2008-12-18,4.130602787911647
2008-12-19,3.6692334796046886
2008-12-22,3.269470837110841
2008-12-23,2.863826227134102
2008-12-24,2.4318522484496086
2008-12-26,2.0335972873215358
2008-12-29,1.6597237174128954
2008-12-30,1.2818854430080888
2008-12-31,0.9714634759666587
2009-01-02,0.682600952973311
2009-01-05,0.4152021118828453
2009-01-06,0.15754200532486284
2009-01-07,-0.1540313772122437
2009-01-08,-0.4766732370336668
2009-01-09,-0.8051745849986409
2009-01-12,-1.1633091083773952
2009-01-13,-1.509674739989502
2009-01-14,-1.8618602734514986
2009-01-15,-2.221903721692652
2009-01-16,-2.559482172075457
2009-01-21,-2.8298364242207095
2009-01-22,-3.096013268278392
2009-01-23,-3.330639602276415
2009-01-26,-3.5710341792658102
2009-01-27,-3.847121101885394
2009-01-28,-4.112125193819406
2009-01-29,-4.381372922010036
2009-01-30,-4.642609005124874
2009-02-02,-4.918464600048029
2009-02-03,-5.184705685093377
2009-02-04,-5.446181076172979
2009-02-05,-5.6984204885748575
2009-02-06,-5.960183786032626
2009-02-09,-6.225728416252791
2009-02-10,-6.507533402608654
2009-02-11,-6.805619872993913
2009-02-12,-7.11781822909159
2009-02-13,-7.3892046329075445
2009-02-18,-7.688041790850333
2009-02-19,-7.934485480908825
2009-02-20,-8.183367234002649
2009-02-23,-8.427043747943744
2009-02-24,-8.658611580229929
2009-02-25,-8.86751254095445
2009-02-26,-9.055368764832705
2009-02-27,-9.244165073226483
2009-03-02,-9.475118545516787
2009-03-03,-9.692793276060787
2009-03-04,-9.876760340264465
2009-03-05,-10.071832237957205
2009-03-06,-10.249663192983054
2009-03-09,-10.416573021959707
2009-03-10,-10.585932218436088
2009-03-11,-10.780712229213115
2009-03-12,-10.934308728702709
2009-03-13,-11.090864463874995
2009-03-16,-11.230137960873611
2009-03-17,-11.347932077276537
2009-03-18,-11.46796893807688
2009-03-19,-11.559110571615475
2009-03-20,-11.649898958957447
2009-03-23,-11.710822691184077
2009-03-24,-11.764724886287517
2009-03-25,-11.826711289071984
2009-03-26,-11.872747730078991
2009-03-27,-11.927003810240949
2009-03-30,-12.012635898794292
2009-03-31,-12.092587803854538
2009-04-01,-12.175311683248927
2009-04-02,-12.214962132678343
2009-04-03,-12.256034284492188
2009-04-06,-12.313354626395702
2009-04-07,-12.386990247037462
2009-04-08,-12.450313536488201
2009-04-09,-12.482449117515786
2009-04-13,-12.534311174875553
2009-04-14,-12.595060211452806
2009-04-15,-12.664994478014696
2009-04-16,-12.726863206351055
2009-04-17,-12.778685238104453
2009-04-20,-12.870479760882857
2009-04-21,-12.956795409862519
2009-04-22,-13.025134954178657
2009-04-23,-13.079775117439304
2009-04-24,-13.1234352553808
2009-04-27,-13.176779725349386
2009-04-28,-13.2348981989427
2009-04-29,-13.281068667025648
2009-04-30,-13.324642435501097
2009-05-01,-13.342718606182006
2009-05-04,-13.347089350947051
2009-05-05,-13.353157263305665
2009-05-06,-13.337263923274843
2009-05-07,-13.322799104178634
2009-05-08,-13.294466572467307
2009-05-11,-13.265806442812899
2009-05-12,-13.235117190966283
2009-05-13,-13.215084068603225
2009-05-14,-13.186341149041118
2009-05-15,-13.170930014409628
2009-05-18,-13.126849470172276
2009-05-19,-13.072574400363866
2009-05-20,-12.999032999289557
2009-05-21,-12.933305578397029
2009-05-22,-12.859013179430669
2009-05-27,-12.763464883378276
2009-05-28,-12.646114148289552
2009-05-29,-12.517676119042125
2009-06-01,-12.365771031881943
2009-06-02,-12.215932703534625
2009-06-03,-12.079195120114349
2009-06-04,-11.925960915359516
2009-06-05,-11.773018777792013
2009-06-08,-11.62119876120638
2009-06-09,-11.45808454290123
2009-06-10,-11.289736578382193
2009-06-11,-11.109254758733156
2009-06-12,-10.934458110987597
2009-06-15,-10.776071356703973
2009-06-16,-10.623222189602995
2009-06-17,-10.469957370144435
2009-06-18,-10.314204871211542
2009-06-19,-10.176417755481523
2009-06-22,-10.059137753603258
2009-06-23,-9.924103518372306
2009-06-24,-9.791985600535991
2009-06-25,-9.647402246891625
2009-06-26,-9.516327240529902
2009-06-29,-9.366611569398263
2009-06-30,-9.22788115732318
2009-07-01,-9.09417371899657
2009-07-02,-8.985034023583786
2009-07-07,-8.914237642422078
2009-07-08,-8.868348501874625
2009-07-09,-8.818241720357257
2009-07-10,-8.779147581361702
2009-07-13,-8.741780349704774
2009-07-14,-8.700315519006393
2009-07-15,-8.648516872277519
2009-07-16,-8.5878851658243
2009-07-17,-8.517072449179071
2009-07-20,-8.440192239159558
2009-07-21,-8.358631488233398
2009-07-22,-8.265673097105335
2009-07-23,-8.157955998460224
2009-07-24,-8.04524388161762
2009-07-27,-7.92248578190185
2009-07-28,-7.816716018789818
2009-07-29,-7.756860000867052
2009-07-30,-7.670089377226998
2009-07-31,-7.556684629690124
2009-08-03,-7.427383250673521
2009-08-04,-7.304540712052851
2009-08-05,-7.186702335684286
2009-08-06,-7.073985770864017
2009-08-07,-6.975082490247941
2009-08-10,-6.8796985517889855
2009-08-11,-6.793304232027817
2009-08-12,-6.699572492318541
2009-08-13,-6.606947923049524
2009-08-14,-6.540116547659915
2009-08-17,-6.484986081048676
2009-08-18,-6.406009074871147
2009-08-19,-6.300292772008759
2009-08-20,-6.187840929808134
2009-08-21,-6.0696443184348885
2009-08-24,-5.950548755399787
2009-08-25,-5.853631275167202
2009-08-26,-5.763986211903295
2009-08-27,-5.982235244223206
2009-08-28,-5.889207054875383
2009-08-31,-5.828935827011594
2009-09-01,-5.786711694014768
2009-09-02,-5.742229151055167
2009-09-03,-5.701121752426304
2009-09-04,-5.649627739018511
2009-09-09,-5.567633160492802
2009-09-10,-5.480700057315101
2009-09-11,-5.419748473881029
2009-09-14,-5.368168361438122
2009-09-15,-5.30328577135493
2009-09-16,-5.224950309704873
2009-09-17,-5.143361965284836
2009-09-18,-5.057590716517857
2009-09-21,-4.999061559718099
2009-09-22,-4.929860207739914
2009-09-23,-4.886629575048803
2009-09-24,-4.874494567016761
2009-09-25,-4.863264479138487
2009-09-28,-4.847966634896309
2009-09-29,-4.830469845582841
2009-09-30,-4.776903743003887
2009-10-01,-4.723438000823153
2009-10-02,-4.681518559984882
2009-10-05,-4.6321614770782285
2009-10-06,-4.584693990468066
2009-10-07,-4.5535404747441905
2009-10-08,-4.502838066985649
2009-10-09,-4.457475917154544
2009-10-12,-4.403668261131431
2009-10-13,-4.342824912274372
