Date,resid
2007-01-26,-0.5543346472609657
2007-01-29,-0.5757033789718413
2007-01-30,-0.6056530324166047
2007-01-31,-0.6334265577725513
2007-02-01,-0.6583118044394575
2007-02-02,-0.6834400333977922
2007-02-05,-0.7009181098215364
2007-02-06,-0.7143294925768476
2007-02-07,-0.7262244863440722
2007-02-08,-0.577935167063734
2007-02-09,-0.5788569208589505
2007-02-12,-0.5829660256496123
2007-02-13,-0.5972577972554032
2007-02-14,-0.6210184705815638
2007-02-15,-0.643479588935927
2007-02-16,-0.6708433175784321
2007-02-20,-0.6951276376023092
2007-02-21,-0.7226781087562963
2007-02-22,-0.7542677895034418
2007-02-23,-0.7799509200077381
2007-02-26,-0.8003521906487914
2007-02-27,-0.755500447856676
2007-02-28,-0.7384146368850699
2007-03-01,-0.7221002525383318
2007-03-02,-0.6942601777654351
2007-03-05,-0.6532840327923324
2007-03-06,-0.6435921767433201
2007-03-07,-0.6495773834654555
2007-03-08,-0.6700734764801447
2007-03-09,-0.687723365738607
2007-03-12,-0.7165217840894385
2007-03-13,-0.6993590499025806
2007-03-14,-0.688925932570612
2007-03-15,-0.6912624587131269
2007-03-16,-0.6867394321518173
2007-03-19,-0.6945867377906972
2007-03-20,-0.7185576564446865
2007-03-21,-0.7491039700187792
2007-03-22,-0.7827194927841998
2007-03-23,-0.8125945469529743
2007-03-26,-0.8410449760045833
2007-03-27,-0.8570758608702217
2007-03-28,-0.8579157148411408
2007-03-29,-0.8605034921085206
2007-03-30,-0.8658561040115157
2007-04-02,-0.8665074860842323
2007-04-03,-0.879886045082407
2007-04-04,-0.8978924564672561
2007-04-05,-0.9143505284708269
2007-04-09,-0.9371211668298316
2007-04-10,-0.9571084051606596
2007-04-11,-0.9641452068475806
2007-04-12,-0.9789945515655998
2007-04-13,-0.9993397098937152
2007-04-16,-1.0215132356595094
2007-04-17,-1.0353166734763999
2007-04-18,-1.0513628146951608
2007-04-19,-1.078125660108249
2007-04-20,-1.1037171866095943
2007-04-23,-1.1197832907877516
2007-04-24,-1.1400682140350422
2007-04-25,-1.1660296193308608
2007-04-26,-1.1968144645168468
2007-04-27,-1.230387529185764
2007-04-30,-1.2514534672710822
2007-05-01,-1.285572811914705
2007-05-02,-1.3318084577513212
2007-05-03,-1.3690495776446794
2007-05-04,-1.4117910357062633
2007-05-07,-1.4655329853427879
2007-05-08,-1.5124862807696486
2007-05-09,-1.5636967687210448
2007-05-10,-1.5943378608721794
2007-05-11,-1.625882695638305
2007-05-14,-1.6609544631464424
2007-05-15,-1.6943637907290339
2007-05-16,-1.7384684902715908
2007-05-17,-1.7869935616004111
2007-05-18,-1.8407759983793477
2007-05-21,-1.8902803504280508
2007-05-22,-1.9387750331680378
2007-05-23,-1.9782931447856527
2007-05-24,-1.9994625227753298
2007-05-25,-2.0214005150030654
2007-05-29,-2.0572185822104347
2007-05-30,-2.1098227867052306
2007-05-31,-2.157417438353114
2007-06-01,-2.2147771571714494
2007-06-04,-2.2689754512584672
2007-06-05,-2.312646140049885
2007-06-06,-2.348529191101873
2007-06-07,-2.3652413667869294
2007-06-08,-2.4039466514002963
2007-06-11,-2.447797364002432
2007-06-12,-2.480798903287685
2007-06-13,-2.5381546913742303
2007-06-14,-2.6026931511834333
2007-06-15,-2.653319124388421
2007-06-18,-2.701602418429289
2007-06-19,-2.7549176558563095
2007-06-20,-2.805403945441035
2007-06-21,-2.8482367211954873
2007-06-22,-2.8728887298241155
2007-06-25,-2.892651245597132
2007-06-26,-2.8877006073860922
2007-06-27,-2.919841440488507
2007-06-28,-2.950654473881585
2007-06-29,-2.9691936408790407
2007-07-02,-2.9915543520025927
2007-07-03,-3.013515653884677
2007-07-05,-3.029092962560536
2007-07-06,-3.0495842514229023
2007-07-09,-3.0580910723228145
2007-07-10,-3.04046513122697
2007-07-11,-3.0341322850193317
2007-07-12,-3.036008313515224
2007-07-13,-3.0423752981138863
2007-07-16,-3.049998887119535
2007-07-17,-3.056858743444752
2007-07-18,-3.0667125247963805
2007-07-19,-3.0809135838960677
2007-07-20,-3.0838508261275672
2007-07-23,-3.099124806390237
2007-07-24,-3.095610717764954
2007-07-25,-3.09979775792228
2007-07-26,-3.0755696032005027
2007-07-27,-3.014426998027324
2007-07-30,-2.984478837113473
2007-07-31,-2.928214099145512
2007-08-01,-2.8670089767870195
2007-08-02,-2.82873635414564
2007-08-03,-2.7632677429105055
2007-08-06,-2.722118777008579
2007-08-07,-2.685820784239663
2007-08-08,-2.6549336212563075
2007-08-09,-2.5765224988605295
2007-08-10,-2.476692855760823
2007-08-13,-2.390562651025472
2007-08-14,-2.291400601421616
2007-08-15,-2.167388234989698
2007-08-16,-2.0409679627754014
2007-08-17,-1.9298193337451115
2007-08-20,-1.8502856857980985
2007-08-21,-1.782899507849345
2007-08-22,-1.7307925248990295
2007-08-23,-1.6781981297057147
2007-08-24,-1.6431187180521087
2007-08-27,-1.5910339133685591
2007-08-28,-1.5069278409980928
2007-08-29,-1.444284575452504
2007-08-30,-1.3746651846753741
2007-08-31,-1.328949534004129
2007-09-04,-1.2883625629893551
2007-09-05,-1.232603040941959
2007-09-06,-1.1865595049363677
2007-09-07,-1.1116163492466098
2007-09-10,-1.0302609234437747
2007-09-11,-0.9667670834280391
2007-09-12,-0.9076605263082056
2007-09-13,-0.857038478956907
2007-09-14,-0.800572183659128
2007-09-17,-0.7313794963627627
2007-09-18,-0.7233850942113127
2007-09-19,-0.7117125016752668
2007-09-20,-0.697172078671628
2007-09-21,-0.6960802008089202
2007-09-24,-0.7116077283605826
2007-09-25,-0.7310249491248471
2007-09-26,-0.7526125021563794
2007-09-27,-0.7883929966989671
2007-09-28,-0.8105208400365138
2007-10-01,-0.8304846314492003
2007-10-02,-0.8436929222542162
2007-10-03,-0.8493215533579075
2007-10-04,-0.8600392872527303
2007-10-05,-0.8810186530052311
2007-10-08,-0.8976092906601514
2007-10-09,-0.9331031657791911
2007-10-10,-0.9596557492092312
2007-10-11,-0.9658614743731677
2007-10-12,-0.9757392519997308
2007-10-15,-0.9732042424658429
2007-10-16,-0.9708698992190863
2007-10-17,-0.9794110628321095
2007-10-18,-0.9909750941795232
2007-10-19,-0.9750759722359705
2007-10-22,-0.9609415898877958
2007-10-23,-0.9595476652902788
2007-10-24,-0.9525935474803271
2007-10-25,-0.931664497729553
2007-10-26,-0.9231689863557693
2007-10-29,-0.9133463929098005
2007-10-30,-0.888649219977586
2007-10-31,-0.8963594175589589
2007-11-01,-0.8604855434452228
2007-11-02,-0.831066972706789
2007-11-05,-0.7872980998726111
2007-11-06,-0.763580277057567
2007-11-07,-0.702603215242573
2007-11-08,-0.6476387753409705
2007-11-09,-0.5624671753359511
2007-11-12,-0.45531551578320917
2007-11-13,-0.4120776095439578
2007-11-14,-0.348921729191069
2007-11-15,-0.27056284023050103
2007-11-16,-0.21969540815964483
2007-11-19,-0.16427134765731521
2007-11-20,-0.11043802831190053
2007-11-21,-0.04310395847032422
2007-11-23,0.012289113158193365
2007-11-26,0.09577752840412002
2007-11-27,0.16048317652644362
2007-11-28,0.20097040127460275
2007-11-29,0.24591597410865984
2007-11-30,0.28268507167014156
2007-12-03,0.3216344131300196
2007-12-04,0.3553912807447268
2007-12-05,0.37717739982807064
2007-12-06,0.38165636378262624
2007-12-07,0.3808750518347108
2007-12-10,0.38123091186604374
2007-12-11,0.4042113920233429
2007-12-12,0.4168162756096485
2007-12-13,0.43014500403407585
2007-12-14,0.4531956704417919
2007-12-17,0.4914012314974705
2007-12-18,0.5138351055465349
2007-12-19,0.5326574034056496
2007-12-20,0.5456498281118072
2007-12-21,0.5362732761110695
2007-12-24,0.5262536011971395
2007-12-26,0.5123966845279351
2007-12-27,0.510995414761328
2007-12-28,0.5175755998039223
2007-12-31,0.5436883555853883
2008-01-02,0.5752839981301454
2008-01-03,0.5979674801092035
2008-01-04,0.6300213017094344
2008-01-07,0.6599202224264403
2008-01-08,0.7041144986325399
2008-01-09,0.7401626623679108
2008-01-10,0.7705950980744285
2008-01-11,0.7996704307750773
2008-01-14,0.8230687752117136
2008-01-15,0.8452388308653888
2008-01-16,0.8758352095460276
2008-01-17,0.9426018743490235
2008-01-18,0.9963136397030933
2008-01-22,1.0847628590619127
2008-01-23,1.153958240176929
2008-01-24,1.2096409585373813
2008-01-25,1.2768939496881173
2008-01-28,1.3259235701201668
2008-01-29,1.3710955199578434
2008-01-30,1.4192376905799464
2008-01-31,1.4551891807375048
2008-02-01,1.4683041516774213
2008-02-04,1.4937186243600216
2008-02-05,1.5329354675680886
2008-02-06,1.580313013014599
2008-02-07,1.6200052023738916
2008-02-08,1.6588492292125105
2008-02-11,1.693764339041365
2008-02-12,1.7143470660551947
2008-02-13,1.7239636439693848
2008-02-14,1.7331026553262892
2008-02-15,1.7297884029112325
2008-02-19,1.73377434897379
2008-02-20,1.7330259216461137
2008-02-21,1.737243030488707
2008-02-22,1.7288951389134617
2008-02-25,1.710750367324576
2008-02-26,1.6834267455765324
2008-02-27,1.6663099688413678
2008-02-28,1.6531967242391663
2008-02-29,1.670428713732099
2008-03-03,1.6838308640761737
2008-03-04,1.6896915596706328
2008-03-05,1.6873242337494716
2008-03-06,1.71084257214684
2008-03-07,1.736058617917692
2008-03-10,1.775379608062058
2008-03-11,1.6517835814036186
2008-03-12,1.6614273725757815
2008-03-13,1.6715028518780861
2008-03-14,1.7166798575862257
2008-03-17,1.7682820718767882
2008-03-18,1.7569373509759432
2008-03-19,1.7808549537211893
2008-03-20,1.7677483701888215
2008-03-24,1.732820775643901
2008-03-25,1.7026525932526018
2008-03-26,1.6780850618210703
2008-03-27,1.6546972543528087
2008-03-28,1.631573166690179
2008-03-31,1.6004815374931365
2008-04-01,1.5361748192022895
2008-04-02,1.4736860450218852
2008-04-03,1.415811654901697
2008-04-04,1.3488578978720995
2008-04-07,1.2866738638257122
2008-04-08,1.2268619146243926
2008-04-09,1.1714229747858549
2008-04-10,1.1089939884740643
2008-04-11,1.059975514855846
2008-04-14,1.0132347543219464
2008-04-15,0.9593031907656475
2008-04-16,0.886243598821605
2008-04-17,0.8143147384571816
2008-04-18,0.7405360708762957
2008-04-21,0.6657241840644493
2008-04-22,0.5995896100604791
2008-04-23,0.5261825622768886
2008-04-24,0.44809993572033224
2008-04-25,0.3644456920377622
2008-04-28,0.28376842767291865
2008-04-29,0.20496473331540965
2008-04-30,0.13247068121724404
2008-05-01,0.0429188851206912
2008-05-02,-0.06292222551922233
2008-05-05,-0.1589446551646736
2008-05-06,-0.2561260506952088
2008-05-07,-0.33857773479156217
2008-05-08,-0.4173962531558142
2008-05-09,-0.5095105436224876
2008-05-12,-0.6189402863794586
2008-05-13,-0.7434228341280393
2008-05-14,-0.8621566133397986
2008-05-15,-0.9962976329032658
2008-05-16,-1.1460974077531891
2008-05-19,-1.2738088845243678
2008-05-20,-1.4127875439688584
2008-05-21,-1.5396899789373362
